stem,detector,bin_name,severity,n_gt,recall
SGP_Google_067,rtdetr_l,heavy,0.661934494972229,8,0.375
SGP_Google_073,rtdetr_l,heavy,0.5851866006851196,2,0.5
SGP_Google_075,rtdetr_l,heavy,0.5941517353057861,12,1.0
SGP_Google_080,rtdetr_l,heavy,0.4371328353881836,3,1.0
SGP_Google_092,rtdetr_l,clear,0.1602562665939331,2,0.5
SGP_Google_109,rtdetr_l,heavy,0.6390857696533203,1,0.0
SGP_Google_117,rtdetr_l,heavy,0.6513488292694092,4,0.5
SGP_Google_119,rtdetr_l,heavy,0.6169500350952148,5,1.0
SGP_Google_127,rtdetr_l,heavy,0.5455222725868225,2,1.0
SGP_Google_161,rtdetr_l,heavy,0.5847398638725281,5,0.2
SGP_Google_170,rtdetr_l,heavy,0.4633203744888305,3,0.6666666666666666
SGP_Google_21,rtdetr_l,heavy,0.6245037317276001,14,0.0
SGP_Google_213,rtdetr_l,heavy,0.4490551948547363,1,0.0
SGP_Google_214,rtdetr_l,moderate,0.3526159524917602,3,0.3333333333333333
SGP_Google_223,rtdetr_l,heavy,0.5507543087005615,5,0.8
SGP_Google_244,rtdetr_l,heavy,0.6254308819770813,3,0.3333333333333333
SGP_Google_263,rtdetr_l,heavy,0.4470973610877991,3,0.6666666666666666
SGP_Google_329,rtdetr_l,heavy,0.4602943062782287,3,0.0
SGP_Google_345,rtdetr_l,heavy,0.6029177904129028,17,0.23529411764705882
SGP_Google_389,rtdetr_l,moderate,0.3450021743774414,10,0.0
SGP_Google_414,rtdetr_l,heavy,0.4944444298744201,6,0.16666666666666666
SGP_Google_419,rtdetr_l,light,0.3051952123641968,1,1.0
SGP_Google_421,rtdetr_l,heavy,0.54946368932724,2,1.0
SGP_Google_429,rtdetr_l,heavy,0.5041925311088562,6,0.6666666666666666
SGP_Google_433,rtdetr_l,heavy,0.4440987706184387,5,0.6
SGP_Google_441,rtdetr_l,moderate,0.3402245640754699,9,0.0
SGP_Google_450,rtdetr_l,heavy,0.4560731053352356,9,0.7777777777777778
SGP_Google_451,rtdetr_l,heavy,0.7907255291938782,5,1.0
SGP_Google_460,rtdetr_l,heavy,0.688197135925293,2,0.5
SGP_Google_461,rtdetr_l,heavy,0.5202130675315857,2,1.0
SGP_Google_518,rtdetr_l,heavy,0.4801241755485534,2,1.0
SGP_Google_558,rtdetr_l,heavy,0.584239661693573,3,0.0
SGP_Google_564,rtdetr_l,heavy,0.7274467945098877,7,1.0
SH_Baidu_01,rtdetr_l,heavy,0.6576765775680542,11,0.8181818181818182
SH_Baidu_011,rtdetr_l,heavy,0.7729603052139282,1,0.0
SH_Baidu_032,rtdetr_l,heavy,0.6368557214736938,6,0.3333333333333333
SH_Baidu_040,rtdetr_l,heavy,0.7471944689750671,1,1.0
SH_Baidu_059,rtdetr_l,heavy,0.5239275693893433,9,0.4444444444444444
SH_Baidu_086,rtdetr_l,heavy,0.7439876794815063,5,0.0
SH_Baidu_088,rtdetr_l,moderate,0.3872177004814148,9,0.3333333333333333
SH_Baidu_099,rtdetr_l,heavy,0.6186537742614746,2,1.0
SH_Baidu_112,rtdetr_l,heavy,0.5578153133392334,5,0.2
SH_Baidu_126,rtdetr_l,heavy,0.7416430711746216,4,0.5
SH_Baidu_146,rtdetr_l,clear,0.2426791191101074,6,0.0
SH_Baidu_150,rtdetr_l,heavy,0.5056135654449463,4,0.75
SH_Baidu_161,rtdetr_l,heavy,0.4753146767616272,3,1.0
SH_Baidu_169,rtdetr_l,heavy,0.4643866419792175,26,0.7307692307692307
SH_Baidu_179,rtdetr_l,moderate,0.4161762595176697,24,0.4583333333333333
SH_Baidu_188,rtdetr_l,heavy,0.5557311773300171,4,0.0
SH_Baidu_226,rtdetr_l,heavy,0.6181243062019348,3,0.6666666666666666
SH_Baidu_251,rtdetr_l,heavy,0.6154587268829346,11,0.0
SH_Baidu_252,rtdetr_l,heavy,0.7107991576194763,1,1.0
SH_Bing_121,rtdetr_l,heavy,0.4713627696037292,1,1.0
SH_Bing_123,rtdetr_l,moderate,0.3483064770698547,6,0.0
SH_Bing_139,rtdetr_l,clear,0.2365825176239013,4,0.0
SH_Bing_156,rtdetr_l,heavy,0.5112664699554443,3,1.0
SH_Bing_203,rtdetr_l,moderate,0.4035866856575012,1,0.0
SH_Bing_228,rtdetr_l,heavy,0.7320047616958618,1,0.0
SH_Bing_252,rtdetr_l,heavy,0.6125021576881409,2,0.5
SH_Bing_274,rtdetr_l,heavy,0.7780599594116211,10,0.2
SH_Bing_279,rtdetr_l,moderate,0.39499032497406,6,0.5
SH_Bing_297,rtdetr_l,moderate,0.4210143089294433,5,0.0
SH_Bing_352,rtdetr_l,heavy,0.4361602663993835,3,1.0
SH_Bing_353,rtdetr_l,heavy,0.4679192304611206,3,0.3333333333333333
SH_Bing_44,rtdetr_l,light,0.3325400948524475,3,0.3333333333333333
SH_Bing_453,rtdetr_l,heavy,0.5369105339050293,1,0.0
SH_Bing_455,rtdetr_l,heavy,0.4428222179412842,2,1.0
SH_Bing_465,rtdetr_l,heavy,0.5152661204338074,16,0.125
SH_Bing_503,rtdetr_l,moderate,0.412386953830719,5,0.8
SH_Bing_523,rtdetr_l,heavy,0.7850253582000732,6,0.0
SH_Bing_548,rtdetr_l,heavy,0.6893390417098999,14,0.07142857142857142
SH_Bing_554,rtdetr_l,heavy,0.6172904372215271,6,0.0
SH_Bing_721,rtdetr_l,heavy,0.5334306955337524,8,0.625
SH_Bing_765,rtdetr_l,heavy,0.829708993434906,8,0.0
SH_Google_075,rtdetr_l,heavy,0.6187364459037781,2,0.0
SH_Google_130,rtdetr_l,moderate,0.4168846607208252,3,0.3333333333333333
SH_Google_139,rtdetr_l,heavy,0.5378992557525635,16,0.375
SH_Google_161,rtdetr_l,heavy,0.4947575330734253,6,0.16666666666666666
SH_Google_267,rtdetr_l,heavy,0.59911048412323,4,0.0
SH_Google_298,rtdetr_l,heavy,0.5548378825187683,5,0.0
SH_Google_302,rtdetr_l,heavy,0.5721708536148071,14,0.5714285714285714
SH_Google_353,rtdetr_l,light,0.2634651064872741,7,0.0
SH_Google_383,rtdetr_l,moderate,0.4136111736297607,11,0.0
SH_Google_411,rtdetr_l,heavy,0.4593937397003174,15,0.3333333333333333
SH_Google_413,rtdetr_l,heavy,0.5890412926673889,1,1.0
SH_Google_418,rtdetr_l,heavy,0.5455312132835388,4,1.0
SH_Google_470,rtdetr_l,light,0.2866346836090088,8,0.25
SH_Google_477,rtdetr_l,moderate,0.4034034609794616,2,0.5
SH_Google_516,rtdetr_l,heavy,0.5835949182510376,13,0.46153846153846156
SH_Google_53,rtdetr_l,light,0.2684876918792724,8,0.5
SJZ_Baidu_003,rtdetr_l,heavy,0.6910122632980347,6,0.0
SJZ_Baidu_011,rtdetr_l,heavy,0.5262041687965393,10,0.4
SJZ_Baidu_017,rtdetr_l,heavy,0.7100779414176941,24,0.0
SJZ_Baidu_023,rtdetr_l,heavy,0.5391992330551147,12,0.5833333333333334
SJZ_Baidu_024,rtdetr_l,heavy,0.53040611743927,5,0.6
SJZ_Baidu_029,rtdetr_l,heavy,0.690503716468811,41,0.04878048780487805
SJZ_Baidu_040,rtdetr_l,heavy,0.6649136543273926,22,0.36363636363636365
SJZ_Baidu_042,rtdetr_l,heavy,0.6304308176040649,7,0.42857142857142855
SJZ_Baidu_068,rtdetr_l,heavy,0.5420951843261719,4,0.5
SJZ_Baidu_075,rtdetr_l,heavy,0.5263953804969788,15,0.5333333333333333
SJZ_Baidu_088,rtdetr_l,heavy,0.6273196935653687,12,0.08333333333333333
SJZ_Baidu_097,rtdetr_l,heavy,0.5640153884887695,6,0.3333333333333333
SJZ_Baidu_099,rtdetr_l,heavy,0.6537712812423706,9,0.3333333333333333
SJZ_Baidu_1074,rtdetr_l,light,0.304257333278656,7,0.14285714285714285
SJZ_Baidu_1110,rtdetr_l,heavy,0.4428910613059997,16,0.5
SJZ_Baidu_1114,rtdetr_l,light,0.3366116881370544,2,0.0
SJZ_Baidu_114,rtdetr_l,heavy,0.6751221418380737,7,0.0
SJZ_Baidu_116,rtdetr_l,heavy,0.4997162818908691,6,0.5
SJZ_Baidu_118,rtdetr_l,heavy,0.7638919353485107,10,0.0
SJZ_Baidu_1195,rtdetr_l,light,0.2571851015090942,20,0.2
SJZ_Baidu_120,rtdetr_l,heavy,0.6022323369979858,11,0.0
SJZ_Baidu_1218,rtdetr_l,heavy,0.5610730648040771,12,0.0
SJZ_Baidu_1231,rtdetr_l,moderate,0.4209799170494079,11,0.6363636363636364
SJZ_Baidu_125,rtdetr_l,heavy,0.4692185521125793,1,0.0
SJZ_Baidu_127,rtdetr_l,heavy,0.5664295554161072,2,0.5
SJZ_Baidu_133,rtdetr_l,heavy,0.4699997305870056,2,0.5
SJZ_Baidu_134,rtdetr_l,heavy,0.4523596167564392,11,0.5454545454545454
SJZ_Baidu_137,rtdetr_l,heavy,0.5959769487380981,5,0.0
SJZ_Baidu_147,rtdetr_l,moderate,0.4257804155349731,10,0.3
SJZ_Baidu_151,rtdetr_l,heavy,0.4448596239089966,5,0.2
SJZ_Baidu_159,rtdetr_l,heavy,0.5601032376289368,1,1.0
SJZ_Baidu_164,rtdetr_l,heavy,0.5687301158905029,3,0.0
SJZ_Baidu_172,rtdetr_l,heavy,0.6246777176856995,15,0.5333333333333333
SJZ_Baidu_177,rtdetr_l,heavy,0.5704604983329773,4,0.5
SJZ_Baidu_184,rtdetr_l,heavy,0.693284273147583,39,0.23076923076923078
SJZ_Baidu_203,rtdetr_l,heavy,0.5800309181213379,7,0.0
SJZ_Baidu_209,rtdetr_l,heavy,0.5511237382888794,14,0.6428571428571429
SJZ_Baidu_223,rtdetr_l,heavy,0.7659323215484619,8,0.0
SJZ_Baidu_224,rtdetr_l,heavy,0.6895556449890137,5,0.0
SJZ_Baidu_225,rtdetr_l,heavy,0.646699845790863,1,0.0
SJZ_Baidu_240,rtdetr_l,heavy,0.7349286079406738,7,0.14285714285714285
SJZ_Baidu_243,rtdetr_l,heavy,0.7093887329101562,1,0.0
SJZ_Baidu_244,rtdetr_l,heavy,0.7140684127807617,4,0.0
SJZ_Baidu_249,rtdetr_l,heavy,0.7195749282836914,9,0.0
SJZ_Baidu_267,rtdetr_l,heavy,0.6866147518157959,8,0.125
SJZ_Baidu_286,rtdetr_l,heavy,0.7580694556236267,3,0.0
SJZ_Baidu_305,rtdetr_l,heavy,0.7530109882354736,5,0.4
SJZ_Baidu_332,rtdetr_l,heavy,0.6537917852401733,21,0.047619047619047616
SJZ_Baidu_333,rtdetr_l,heavy,0.539489209651947,5,0.2
SJZ_Baidu_381,rtdetr_l,heavy,0.7769308090209961,6,0.0
SJZ_Baidu_397,rtdetr_l,heavy,0.5918471813201904,17,0.17647058823529413
SJZ_Baidu_406,rtdetr_l,heavy,0.5389693975448608,22,0.09090909090909091
SJZ_Baidu_418,rtdetr_l,heavy,0.5184259414672852,29,0.20689655172413793
SJZ_Baidu_420,rtdetr_l,moderate,0.403755784034729,21,0.09523809523809523
SJZ_Baidu_421,rtdetr_l,heavy,0.447287917137146,7,1.0
SJZ_Baidu_451,rtdetr_l,heavy,0.501926064491272,10,0.3
SJZ_Baidu_475,rtdetr_l,heavy,0.5150977373123169,21,0.7142857142857143
SJZ_Baidu_491,rtdetr_l,heavy,0.4479973316192627,27,0.2222222222222222
SJZ_Baidu_550,rtdetr_l,heavy,0.5891520977020264,17,0.47058823529411764
SJZ_Baidu_570,rtdetr_l,moderate,0.3873085379600525,19,0.2631578947368421
SJZ_Baidu_575,rtdetr_l,heavy,0.4537989497184753,5,0.0
SJZ_Baidu_593,rtdetr_l,heavy,0.7874822020530701,22,0.0
SJZ_Baidu_620,rtdetr_l,heavy,0.6560195684432983,14,0.5
SJZ_Baidu_688,rtdetr_l,heavy,0.6652676463127136,1,0.0
SJZ_Baidu_716,rtdetr_l,moderate,0.3419805765151977,15,0.2
SJZ_Baidu_730,rtdetr_l,heavy,0.5428389310836792,8,0.0
SJZ_Baidu_771,rtdetr_l,heavy,0.5963829755783081,5,0.6
SJZ_Baidu_772,rtdetr_l,moderate,0.4195706248283386,2,0.0
SJZ_Baidu_774,rtdetr_l,moderate,0.3906899094581604,18,0.6111111111111112
SJZ_Baidu_787,rtdetr_l,clear,0.2329660058021545,9,0.3333333333333333
SJZ_Baidu_790,rtdetr_l,light,0.3193287253379822,1,1.0
SJZ_Baidu_84,rtdetr_l,heavy,0.496313214302063,5,0.0
SJZ_Baidu_870,rtdetr_l,moderate,0.3943473696708679,12,0.4166666666666667
SJZ_Baidu_891,rtdetr_l,clear,0.2305920720100402,24,0.75
SJZ_Baidu_892,rtdetr_l,heavy,0.4568057060241699,20,0.9
SJZ_Baidu_897,rtdetr_l,heavy,0.5923280119895935,1,0.0
SJZ_Baidu_910,rtdetr_l,light,0.3135243654251098,11,0.09090909090909091
SJZ_Baidu_924,rtdetr_l,clear,0.2236184477806091,8,0.75
SJZ_Baidu_935,rtdetr_l,moderate,0.4225937128067016,15,0.3333333333333333
SJZ_Baidu_956,rtdetr_l,heavy,0.501920759677887,6,0.0
SJZ_Baidu_994,rtdetr_l,clear,0.2056692838668823,2,0.0
SJZ_Bing_009,rtdetr_l,heavy,0.6203384399414062,16,0.375
SJZ_Bing_025,rtdetr_l,heavy,0.6232436895370483,1,1.0
SJZ_Bing_036,rtdetr_l,heavy,0.5875967741012573,12,0.6666666666666666
SJZ_Bing_061,rtdetr_l,heavy,0.7312471866607666,6,0.0
SJZ_Bing_062,rtdetr_l,heavy,0.6941655278205872,3,0.3333333333333333
SJZ_Bing_082,rtdetr_l,moderate,0.4050382971763611,4,0.5
SJZ_Bing_085,rtdetr_l,heavy,0.6904483437538147,1,0.0
SJZ_Bing_125,rtdetr_l,heavy,0.6089367866516113,15,0.06666666666666667
SJZ_Bing_146,rtdetr_l,heavy,0.5458682775497437,2,0.0
SJZ_Bing_181,rtdetr_l,moderate,0.3483800888061523,9,0.7777777777777778
SJZ_Bing_189,rtdetr_l,heavy,0.5445674657821655,12,0.0
SJZ_Bing_196,rtdetr_l,light,0.2746977806091308,9,0.7777777777777778
SJZ_Bing_202,rtdetr_l,heavy,0.4551689624786377,3,1.0
SJZ_Bing_236,rtdetr_l,moderate,0.4233991503715515,11,0.0
SJZ_Bing_246,rtdetr_l,heavy,0.4498509764671325,7,0.14285714285714285
SJZ_Bing_297,rtdetr_l,heavy,0.4787705540657043,12,0.3333333333333333
SJZ_Bing_301,rtdetr_l,heavy,0.4634844064712524,9,0.7777777777777778
SJZ_Bing_377,rtdetr_l,light,0.2914146184921264,2,0.0
SJZ_Bing_387,rtdetr_l,heavy,0.6699497699737549,3,0.0
SJZ_Bing_397,rtdetr_l,heavy,0.6309950351715088,4,0.25
SJZ_Bing_410,rtdetr_l,moderate,0.3664255738258362,7,0.7142857142857143
SJZ_Bing_412,rtdetr_l,heavy,0.6093388199806213,15,0.3333333333333333
SJZ_Bing_461,rtdetr_l,heavy,0.5254875421524048,1,1.0
SJZ_Bing_492,rtdetr_l,heavy,0.5640096664428711,3,0.0
SJZ_Bing_499,rtdetr_l,heavy,0.4757483005523681,42,0.0
SJZ_Bing_556,rtdetr_l,heavy,0.4493528604507446,48,0.3541666666666667
SJZ_Bing_570,rtdetr_l,light,0.2613460421562195,86,0.16279069767441862
SJZ_Bing_587,rtdetr_l,moderate,0.3792105317115783,14,0.5
SJZ_Bing_593,rtdetr_l,heavy,0.5046581029891968,2,0.5
SJZ_Bing_623,rtdetr_l,heavy,0.774161696434021,11,0.09090909090909091
SJZ_Bing_666,rtdetr_l,light,0.2858535647392273,2,0.0
SJZ_Bing_673,rtdetr_l,clear,0.219606339931488,21,0.09523809523809523
SJZ_Bing_683,rtdetr_l,heavy,0.5189861059188843,11,0.5454545454545454
SJZ_Bing_686,rtdetr_l,heavy,0.5452706217765808,13,0.38461538461538464
SJZ_Bing_695,rtdetr_l,heavy,0.5648739337921143,6,0.5
SJZ_Bing_703,rtdetr_l,heavy,0.511498749256134,5,0.6
SJZ_Bing_704,rtdetr_l,heavy,0.4978253245353699,3,1.0
SJZ_Bing_716,rtdetr_l,heavy,0.4588209986686706,13,0.23076923076923078
SJZ_Bing_752,rtdetr_l,clear,0.2427394390106201,6,0.16666666666666666
SJZ_Bing_764,rtdetr_l,heavy,0.6580520272254944,1,1.0
SJZ_Bing_794,rtdetr_l,heavy,0.4741905927658081,15,0.26666666666666666
SJZ_Bing_812,rtdetr_l,light,0.2636328339576721,10,0.2
SJZ_Bing_819,rtdetr_l,heavy,0.5804518461227417,4,0.0
SJZ_Bing_824,rtdetr_l,moderate,0.3559857010841369,26,0.34615384615384615
SJZ_Google_069,rtdetr_l,heavy,0.679524302482605,6,0.0
SJZ_Google_123,rtdetr_l,moderate,0.3583420515060425,7,0.0
SJZ_Google_247,rtdetr_l,moderate,0.3973932862281799,4,1.0
SJZ_Google_271,rtdetr_l,heavy,0.6338285207748413,7,0.2857142857142857
SJZ_Google_282,rtdetr_l,heavy,0.5175776481628418,31,0.45161290322580644
SJZ_Google_293,rtdetr_l,heavy,0.5870270133018494,2,0.5
SJZ_Google_338,rtdetr_l,moderate,0.4075151681900024,6,0.3333333333333333
SJZ_Google_339,rtdetr_l,heavy,0.5667147636413574,18,0.3888888888888889
SJZ_Google_352,rtdetr_l,heavy,0.5943090915679932,4,0.75
SJZ_Google_361,rtdetr_l,heavy,0.5679558515548706,9,1.0
SJZ_Google_382,rtdetr_l,heavy,0.4580981135368347,46,0.0
SJZ_Google_400,rtdetr_l,heavy,0.4947503805160522,39,0.15384615384615385
SJZ_Google_404,rtdetr_l,moderate,0.3833812475204468,6,0.3333333333333333
SJZ_Google_407,rtdetr_l,heavy,0.619157075881958,17,0.5294117647058824
SJZ_Google_412,rtdetr_l,heavy,0.499167799949646,5,1.0
SJZ_Google_435,rtdetr_l,heavy,0.6378277540206909,17,0.7058823529411765
SJZ_Google_452,rtdetr_l,heavy,0.6358619928359985,1,0.0
SJZ_Google_455,rtdetr_l,heavy,0.5064448118209839,8,0.125
SJZ_Google_501,rtdetr_l,heavy,0.5366624593734741,10,0.1
SJZ_Google_505,rtdetr_l,heavy,0.5904115438461304,8,0.625
SJZ_Google_514,rtdetr_l,heavy,0.6448045372962952,6,0.0
SJZ_Google_525,rtdetr_l,heavy,0.8297615051269531,12,0.08333333333333333
SJZ_Google_534,rtdetr_l,heavy,0.4671314358711242,12,0.3333333333333333
SJZ_Google_553,rtdetr_l,heavy,0.5332841873168945,25,0.16
SJZ_Google_56,rtdetr_l,moderate,0.3663532733917236,13,0.0
SY_Baidu_035,rtdetr_l,heavy,0.5684043169021606,24,0.125
SY_Baidu_044,rtdetr_l,heavy,0.6107375621795654,11,0.0
SY_Baidu_046,rtdetr_l,heavy,0.5388720035552979,9,0.1111111111111111
SY_Baidu_048,rtdetr_l,heavy,0.5456622838973999,26,0.46153846153846156
SY_Baidu_055,rtdetr_l,heavy,0.5038350820541382,5,0.0
SY_Baidu_056,rtdetr_l,heavy,0.6145533323287964,38,0.18421052631578946
SY_Baidu_069,rtdetr_l,heavy,0.6728513836860657,6,0.0
SY_Baidu_073,rtdetr_l,heavy,0.5604022741317749,24,0.7083333333333334
SY_Baidu_110,rtdetr_l,heavy,0.4737069010734558,6,1.0
SY_Baidu_111,rtdetr_l,moderate,0.3548469543457031,13,0.5384615384615384
SY_Baidu_118,rtdetr_l,moderate,0.3902676105499267,12,0.5833333333333334
SY_Baidu_12,rtdetr_l,heavy,0.6457477807998657,11,0.7272727272727273
SY_Baidu_128,rtdetr_l,heavy,0.5811978578567505,11,0.45454545454545453
SY_Baidu_132,rtdetr_l,heavy,0.7282099723815918,10,0.7
SY_Baidu_137,rtdetr_l,heavy,0.6314437389373779,23,0.43478260869565216
SY_Baidu_140,rtdetr_l,heavy,0.6762610673904419,10,0.4
SY_Baidu_141,rtdetr_l,heavy,0.5055222511291504,13,0.5384615384615384
SY_Baidu_148,rtdetr_l,heavy,0.5146541595458984,3,0.0
SY_Baidu_156,rtdetr_l,heavy,0.5727371573448181,3,0.3333333333333333
SY_Baidu_158,rtdetr_l,heavy,0.6436874866485596,13,0.6923076923076923
SY_Baidu_160,rtdetr_l,heavy,0.6047457456588745,12,0.9166666666666666
SY_Baidu_184,rtdetr_l,heavy,0.7884945869445801,15,0.4
SY_Baidu_186,rtdetr_l,heavy,0.754713237285614,1,1.0
SY_Baidu_190,rtdetr_l,moderate,0.387727677822113,20,0.55
SY_Baidu_196,rtdetr_l,heavy,0.7128811478614807,13,0.0
SY_Baidu_208,rtdetr_l,heavy,0.5873968601226807,2,0.5
SY_Baidu_227,rtdetr_l,heavy,0.4867784976959228,7,0.5714285714285714
SY_Baidu_25,rtdetr_l,heavy,0.5005086660385132,14,0.35714285714285715
SY_Baidu_262,rtdetr_l,heavy,0.6714500784873962,2,0.0
SY_Baidu_292,rtdetr_l,heavy,0.651336133480072,2,0.0
SY_Baidu_295,rtdetr_l,moderate,0.3710075616836548,4,0.0
SY_Baidu_337,rtdetr_l,heavy,0.5560014247894287,1,0.0
SY_Baidu_346,rtdetr_l,heavy,0.4724177122116089,28,0.17857142857142858
SY_Baidu_367,rtdetr_l,heavy,0.6050149202346802,11,0.7272727272727273
SY_Baidu_371,rtdetr_l,heavy,0.6139547824859619,12,0.6666666666666666
SY_Baidu_374,rtdetr_l,heavy,0.7685173749923706,3,0.0
SY_Baidu_385,rtdetr_l,heavy,0.5469710826873779,12,0.9166666666666666
SY_Baidu_386,rtdetr_l,heavy,0.5858830213546753,10,0.6
SY_Baidu_398,rtdetr_l,heavy,0.4864153265953064,42,0.0
SY_Baidu_405,rtdetr_l,heavy,0.6000435948371887,4,1.0
SY_Baidu_412,rtdetr_l,heavy,0.483159601688385,35,0.05714285714285714
SY_Baidu_415,rtdetr_l,light,0.286381721496582,4,0.0
SY_Bing_026,rtdetr_l,heavy,0.5634556412696838,20,0.85
SY_Bing_049,rtdetr_l,heavy,0.6136622428894043,7,0.14285714285714285
SY_Bing_062,rtdetr_l,heavy,0.6019665002822876,10,0.0
SY_Bing_105,rtdetr_l,moderate,0.4136675000190735,2,0.0
SY_Bing_122,rtdetr_l,heavy,0.7023664712905884,11,0.36363636363636365
SY_Bing_123,rtdetr_l,heavy,0.4921945929527282,4,0.0
SY_Bing_135,rtdetr_l,light,0.2595776915550232,16,0.5
SY_Bing_154,rtdetr_l,heavy,0.7367260456085205,10,0.1
SY_Bing_181,rtdetr_l,heavy,0.6432467103004456,2,1.0
SY_Bing_221,rtdetr_l,moderate,0.3689277768135071,9,0.0
SY_Bing_23,rtdetr_l,heavy,0.5296456813812256,11,0.6363636363636364
SY_Bing_336,rtdetr_l,moderate,0.4104408621788025,3,0.3333333333333333
SY_Bing_424,rtdetr_l,heavy,0.4960445165634155,62,0.27419354838709675
SY_Bing_477,rtdetr_l,heavy,0.4851931929588318,2,0.5
SY_Bing_501,rtdetr_l,heavy,0.5199284553527832,20,0.5
SY_Bing_536,rtdetr_l,heavy,0.5144006013870239,34,0.4117647058823529
SY_Bing_541,rtdetr_l,light,0.2535264492034912,7,0.5714285714285714
SY_Bing_582,rtdetr_l,clear,0.2123427391052246,9,0.0
SY_Bing_648,rtdetr_l,moderate,0.3986374735832214,9,0.5555555555555556
SY_Bing_688,rtdetr_l,moderate,0.3911629319190979,3,0.0
SY_Bing_696,rtdetr_l,moderate,0.3780030012130737,10,0.0
SY_Google_120,rtdetr_l,moderate,0.4075940251350403,6,0.0
SY_Google_125,rtdetr_l,heavy,0.5090032815933228,15,0.5333333333333333
SY_Google_151,rtdetr_l,heavy,0.6642953157424927,8,0.0
SY_Google_177,rtdetr_l,heavy,0.5829626321792603,20,0.6
SY_Google_189,rtdetr_l,heavy,0.7730017900466919,12,0.3333333333333333
SY_Google_259,rtdetr_l,heavy,0.5673089623451233,5,1.0
SY_Google_260,rtdetr_l,moderate,0.410022497177124,6,0.16666666666666666
SY_Google_299,rtdetr_l,clear,0.1721435785293579,6,0.3333333333333333
SY_Google_314,rtdetr_l,moderate,0.428052544593811,1,0.0
SY_Google_321,rtdetr_l,heavy,0.6119385957717896,8,0.875
SY_Google_338,rtdetr_l,heavy,0.4476273655891418,14,1.0
SY_Google_363,rtdetr_l,clear,0.1275354027748108,11,0.0
SY_Google_368,rtdetr_l,heavy,0.4315118789672851,15,0.5333333333333333
SY_Google_387,rtdetr_l,heavy,0.670685887336731,8,0.0
SY_Google_391,rtdetr_l,heavy,0.7247121334075928,2,0.0
SY_Google_398,rtdetr_l,heavy,0.6162851452827454,17,0.5294117647058824
SY_Google_428,rtdetr_l,heavy,0.5708155632019043,11,0.18181818181818182
SY_Google_44,rtdetr_l,heavy,0.6418356895446777,3,0.3333333333333333
SY_Google_444,rtdetr_l,heavy,0.7062870264053345,1,0.0
SY_Google_475,rtdetr_l,heavy,0.4743825793266296,19,0.2631578947368421
SY_Google_51,rtdetr_l,heavy,0.4338557720184326,4,0.0
SY_Google_514,rtdetr_l,moderate,0.3690415024757385,11,0.7272727272727273
SY_Google_525,rtdetr_l,heavy,0.5011763572692871,3,0.3333333333333333
SY_Google_532,rtdetr_l,heavy,0.5734303593635559,13,0.3076923076923077
TJ_Baidu_034,rtdetr_l,heavy,0.5942946672439575,15,0.8
TJ_Baidu_037,rtdetr_l,heavy,0.5090409517288208,21,0.3333333333333333
TJ_Baidu_074,rtdetr_l,heavy,0.6843631267547607,7,1.0
TJ_Baidu_077,rtdetr_l,heavy,0.7671759128570557,8,0.125
TJ_Baidu_1012,rtdetr_l,heavy,0.4550373554229736,6,0.8333333333333334
TJ_Baidu_1032,rtdetr_l,light,0.2649176716804504,10,0.2
TJ_Baidu_108,rtdetr_l,heavy,0.7195883989334106,1,0.0
TJ_Baidu_1116,rtdetr_l,moderate,0.4058355689048767,10,0.9
TJ_Baidu_1152,rtdetr_l,moderate,0.3970320224761963,7,1.0
TJ_Baidu_1200,rtdetr_l,moderate,0.3455522656440735,35,0.2571428571428571
TJ_Baidu_128,rtdetr_l,moderate,0.4166607856750488,79,0.05063291139240506
TJ_Baidu_13,rtdetr_l,heavy,0.5082862973213196,11,0.7272727272727273
TJ_Baidu_132,rtdetr_l,moderate,0.371171236038208,10,0.1
TJ_Baidu_150,rtdetr_l,heavy,0.7445294857025146,2,0.5
TJ_Baidu_175,rtdetr_l,clear,0.1673150658607483,7,0.0
TJ_Baidu_19,rtdetr_l,heavy,0.577155590057373,6,0.3333333333333333
TJ_Baidu_202,rtdetr_l,heavy,0.4852258563041687,4,0.75
TJ_Baidu_225,rtdetr_l,clear,0.1889441609382629,1,0.0
TJ_Baidu_227,rtdetr_l,heavy,0.5057851076126099,7,0.8571428571428571
TJ_Baidu_232,rtdetr_l,heavy,0.5413976311683655,34,0.11764705882352941
TJ_Baidu_254,rtdetr_l,heavy,0.446825623512268,6,0.8333333333333334
TJ_Baidu_297,rtdetr_l,heavy,0.6534422636032104,5,0.0
TJ_Baidu_302,rtdetr_l,heavy,0.6414389610290527,17,0.9411764705882353
TJ_Baidu_315,rtdetr_l,heavy,0.5212720632553101,1,1.0
TJ_Baidu_320,rtdetr_l,heavy,0.5255035161972046,11,0.09090909090909091
TJ_Baidu_362,rtdetr_l,heavy,0.5157548189163208,4,0.0
TJ_Baidu_368,rtdetr_l,heavy,0.6032192707061768,14,0.9285714285714286
TJ_Baidu_372,rtdetr_l,heavy,0.612823486328125,21,0.6190476190476191
TJ_Baidu_387,rtdetr_l,heavy,0.7505977153778076,7,0.5714285714285714
TJ_Baidu_398,rtdetr_l,heavy,0.7069030404090881,5,0.0
TJ_Baidu_408,rtdetr_l,heavy,0.4349712133407593,5,0.0
TJ_Baidu_419,rtdetr_l,heavy,0.545960545539856,53,0.1509433962264151
